82,Alec Burks,SG,27.0,TOT,64.0,1375.0,12.7,0.523,0.354,0.297,2.3,17.0,9.4,13.7,1.4,1.3,10.8,19.0,0.0,0.7,0.8,1.5,0.052,0.0,-0.6,-0.7,-1.2,0.3,burksal01
83,Deonte Burton,SG,25.0,OKC,32.0,240.0,7.0,0.47,0.329,0.146,1.7,10.7,6.0,5.0,1.2,2.8,9.3,16.3,0.0,-0.2,0.3,0.1,0.027,0.0,-4.9,0.6,-4.3,-0.1,burtode02
84,Jimmy Butler,SF-SG,29.0,TOT,65.0,2185.0,20.2,0.571,0.213,0.404,6.0,10.5,8.3,18.0,2.7,1.4,8.2,22.3,0.0,5.4,2.5,7.9,0.173,0.0,2.8,0.9,3.7,3.2,butleji01
85,Bruno Caboclo,PF,23.0,MEM,34.0,800.0,12.4,0.571,0.578,0.222,5.8,16.5,11.1,9.4,0.9,3.9,13.3,15.9,0.0,0.6,0.9,1.5,0.09,0.0,-1.1,0.1,-1.1,0.2,cabocbr01
86,José Calderón,PG,37.0,DET,49.0,632.0,7.1,0.453,0.475,0.092,1.8,8.8,5.2,24.9,1.2,0.4,21.9,10.9,0.0,0.0,0.5,0.6,0.043,0.0,-4.2,0.3,-3.9,-0.3,caldejo01
87,Kentavious Caldwell-Pope,SG,25.0,LAL,82.0,2035.0,12.9,0.568,0.575,0.209,2.5,9.4,6.0,7.5,1.7,0.5,7.3,18.1,0.0,2.3,1.8,4.0,0.095,0.0,-0.3,-0.1,-0.5,0.8,caldwke01
88,Isaiah Canaan,PG,27.0,TOT,30.0,629.0,8.0,0.518,0.585,0.146,1.0,9.2,5.1,18.2,1.1,0.3,16.7,14.2,0.0,0.0,0.1,0.1,0.008,0.0,-2.7,-1.4,-4.1,-0.3,canaais01
89,Clint Capela,C,24.0,HOU,67.0,2249.0,23.8,0.658,0.0,0.357,14.4,27.6,20.8,7.1,1.0,3.9,10.0,18.2,0.0,7.8,3.0,10.8,0.23,0.0,3.3,-0.3,3.0,2.8,capelca01
90,DeMarre Carroll,PF,32.0,BRK,67.0,1703.0,12.1,0.546,0.539,0.421,4.2,17.3,10.8,7.2,0.9,0.5,9.7,18.6,0.0,1.5,1.6,3.1,0.088,0.0,-0.9,-0.6,-1.5,0.2,carrode01
91,Jevon Carter,PG,23.0,MEM,39.0,577.0,7.8,0.432,0.551,0.173,2.7,10.3,6.4,17.4,2.2,1.8,14.2,18.0,0.0,-0.7,0.7,0.0,-0.003,0.0,-4.1,0.1,-4.0,-0.3,carteje01
92,Vince Carter,PF,42.0,ATL,76.0,1330.0,11.8,0.565,0.675,0.141,2.4,13.2,7.7,9.3,1.5,1.8,8.8,16.7,0.0,1.2,0.7,1.9,0.07,0.0,-0.4,-0.3,-0.7,0.5,cartevi01
93,Wendell Carter Jr.,C,19.0,CHI,44.0,1110.0,15.2,0.541,0.086,0.302,8.4,21.8,15.0,10.7,1.1,4.5,13.4,19.1,0.0,0.7,1.2,1.9,0.08,0.0,-2.2,0.6,-1.6,0.1,cartewe01
94,Michael Carter-Williams,PG,27.0,TOT,28.0,372.0,14.7,0.458,0.309,0.431,5.4,15.0,10.1,26.5,2.6,3.4,12.0,19.4,0.0,0.2,0.6,0.8,0.099,0.0,-1.4,2.2,0.8,0.3,cartemi01
95,Alex Caruso,PG,24.0,LAL,25.0,531.0,13.9,0.569,0.289,0.37,4.0,9.0,6.5,19.7,2.1,1.4,17.3,19.0,0.0,0.5,0.6,1.0,0.093,0.0,-1.0,0.7,-0.2,0.2,carusal01
96,Omri Casspi,SF,30.0,MEM,36.0,520.0,15.7,0.606,0.267,0.36,3.6,21.5,12.4,8.1,1.9,1.6,11.0,18.0,0.0,0.6,0.7,1.3,0.119,0.0,-0.3,0.7,0.4,0.3,casspom01
97,Willie Cauley-Stein,C,25.0,SAC,81.0,2213.0,18.0,0.566,0.003,0.343,8.2,23.7,15.8,12.3,2.0,2.0,9.0,17.5,0.0,3.8,2.9,6.7,0.146,0.0,0.2,1.1,1.2,1.8,caulewi01
98,Troy Caupain,PG,23.0,ORL,4.0,16.0,30.7,0.625,0.375,0.0,6.6,13.6,10.0,42.5,3.1,0.0,0.0,21.8,0.0,0.1,0.0,0.1,0.347,0.0,9.6,3.7,13.3,0.1,caupatr01
